id,mssubclass,mszoning,lotfrontage,lotarea,lotshape,landcontour,lotconfig,landslope,neighborhood,condition1,condition2,bldgtype,housestyle,overallqual,overallcond,yearbuilt,roofstyle,roofmatl,exterior1st,exterior2nd,masvnrtype,masvnrarea,exterqual,foundation,bsmtqual,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtunfsf,heatingqc,electrical,grlivarea,bsmtfullbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,functional,fireplaces,fireplacequ,garagetype,garagefinish,garagearea,garagecond,paveddrive,wooddecksf,mosold,yrsold,saleprice,porch,pool,garage,fireplace,bsmt,masvnr,agesold,remodelled,bighouse,2ndflr
2449,60,RL,93.0,12090,0,Lvl,Corner,flat,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650.0,4,PConc,4,1,Unf,0.0,1141.0,4,SBrkr,2263,0.0,2,1,4,1,4,Typ,1,3,BuiltIn,Fin,420.0,3,Y,144,7,2006,258000,1,0,1,1,1,1,8,1,0,1
817,90,RL,0.0,7939,0,Lvl,Inside,flat,SawyerW,Feedr,Norm,Duplex,2Story,7,5,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,3,PConc,5,1,GLQ,820.0,348.0,5,SBrkr,2787,2.0,4,2,6,2,3,Typ,2,3,BuiltIn,Fin,820.0,3,Y,312,10,2009,269500,0,0,1,1,1,1,9,1,0,1
1096,60,RL,0.0,7750,0,Lvl,Inside,flat,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,Unf,0.0,707.0,5,SBrkr,1414,0.0,2,1,3,1,4,Typ,1,4,Attchd,Fin,403.0,3,Y,100,4,2008,176000,1,0,1,1,1,0,6,1,0,1
1893,80,RL,85.0,9350,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,3,CBlock,4,4,LwQ,270.0,452.0,5,SBrkr,1302,0.0,2,0,3,1,4,Min1,0,0,Attchd,RFn,309.0,3,Y,333,10,2007,158000,0,0,1,0,1,1,43,0,0,0
479,80,RL,0.0,7750,0,Lvl,Inside,flat,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,GLQ,353.0,55.0,5,SBrkr,1419,1.0,2,1,3,1,4,Typ,1,3,BuiltIn,Fin,527.0,3,Y,120,3,2009,184100,0,0,1,1,1,0,7,1,0,1
1657,20,RL,128.0,13001,1,Lvl,Inside,flat,NWAmes,PosN,Norm,1Fam,1Story,6,5,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,CBlock,3,2,ALQ,492.0,1012.0,3,SBrkr,1220,0.0,2,0,2,1,3,Typ,1,3,Attchd,Unf,944.0,3,Y,0,9,2007,170000,1,0,1,1,1,1,36,1,0,0
937,80,RL,0.0,13607,1,Lvl,Inside,flat,Crawfor,Norm,Norm,1Fam,SLvl,6,6,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,3,CBlock,3,1,ALQ,454.0,118.0,4,SBrkr,1982,1.0,2,1,3,1,3,Typ,1,3,BuiltIn,Fin,501.0,3,Y,400,4,2009,208000,1,0,1,1,1,1,23,1,0,1
879,120,RM,0.0,4435,0,Lvl,Inside,flat,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,PConc,4,3,GLQ,685.0,163.0,5,SBrkr,848,1.0,1,0,1,1,4,Typ,0,0,Attchd,Fin,420.0,3,Y,140,5,2009,140000,0,0,1,0,1,1,6,1,0,0
945,120,RM,44.0,3843,1,HLS,Inside,sloped,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,5,PConc,5,4,GLQ,1476.0,120.0,5,SBrkr,1648,1.0,2,0,2,1,5,Typ,1,4,Attchd,Fin,482.0,3,Y,162,6,2009,230000,1,0,1,1,1,1,2,0,0,0
1010,120,RL,65.0,5950,1,HLS,Inside,sloped,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,PConc,4,4,GLQ,319.0,1018.0,4,SBrkr,1337,1.0,2,0,2,1,4,Typ,1,3,Attchd,RFn,462.0,3,Y,0,4,2008,188500,1,0,1,1,1,0,19,1,0,0
2861,50,RL,80.0,12400,0,HLS,Inside,sloped,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,4,2,BLQ,602.0,299.0,3,SBrkr,1717,0.0,1,1,2,1,3,Typ,1,4,Attchd,Unf,410.0,3,Y,0,2,2006,194000,1,0,1,1,1,0,66,0,0,1
1245,20,RL,75.0,10425,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,Rec,774.0,330.0,4,SBrkr,1104,1.0,1,0,3,1,3,Typ,0,0,Attchd,RFn,384.0,3,Y,0,4,2008,133000,0,0,1,0,1,0,52,0,0,0
854,20,RL,0.0,16269,1,Lvl,CulDSac,flat,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,3,BrkTil,4,3,GLQ,625.0,282.0,3,SBrkr,907,0.0,1,0,3,1,3,Typ,0,0,Attchd,Unf,343.0,3,Y,72,7,2009,140000,0,0,1,0,1,1,31,1,0,0
1437,60,RL,68.0,8998,1,Lvl,Inside,flat,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,4,PConc,4,2,GLQ,527.0,255.0,5,SBrkr,1652,0.0,2,1,3,1,4,Typ,0,0,Attchd,RFn,532.0,3,Y,0,6,2008,207500,1,0,1,0,1,1,8,1,0,1
586,60,RL,80.0,10400,0,Lvl,Inside,flat,NWAmes,PosA,Norm,1Fam,2Story,6,7,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,256.0,3,PConc,3,1,Unf,0.0,932.0,4,SBrkr,2640,0.0,2,1,5,1,4,Typ,1,3,Attchd,RFn,515.0,3,Y,0,5,2009,256900,1,0,1,1,1,1,42,0,0,1
1947,50,RL,60.0,10134,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,Unf,0.0,735.0,4,FuseA,1034,0.0,1,0,2,1,3,Typ,0,0,Detchd,Unf,240.0,3,Y,0,7,2007,109000,1,0,1,0,1,0,67,0,0,1
815,90,RL,64.0,7007,0,Bnk,Inside,flat,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,Slab,0,0,None,0.0,0.0,3,SBrkr,1513,0.0,2,0,4,2,3,Typ,0,0,Attchd,Unf,400.0,3,Y,0,6,2009,113722,0,0,1,0,1,0,30,1,0,0
831,20,RL,78.0,11645,0,Lvl,Inside,flat,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,4,PConc,5,4,GLQ,24.0,1474.0,5,SBrkr,1498,0.0,2,0,3,1,4,Typ,1,4,Attchd,Fin,844.0,3,Y,144,3,2009,237000,1,0,1,1,1,1,4,0,0,0
1919,20,RL,60.0,8250,0,Lvl,Corner,flat,NAmes,Norm,Norm,1Fam,1Story,5,7,1963,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,ALQ,288.0,765.0,4,SBrkr,1053,1.0,1,0,3,1,4,Typ,0,0,2Types,RFn,692.0,3,Y,240,7,2007,142100,1,0,1,0,1,0,44,1,0,0
2306,20,RL,0.0,11027,1,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28.0,3,CBlock,3,1,BLQ,468.0,171.0,4,SBrkr,1293,1.0,2,0,2,1,3,Typ,0,0,Attchd,RFn,452.0,3,Y,280,5,2006,149900,0,0,1,0,1,1,52,1,0,0
430,20,RL,95.0,12350,0,Lvl,Inside,flat,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,5,PConc,5,3,GLQ,1232.0,788.0,5,SBrkr,2020,1.0,2,0,3,1,5,Typ,1,4,Attchd,RFn,896.0,3,Y,192,5,2009,404000,1,0,1,1,1,1,1,1,0,0
2618,60,RL,0.0,18275,1,HLS,Inside,flat,NAmes,Norm,Norm,1Fam,2Story,7,8,1962,Gable,CompShg,Plywood,Plywood,None,0.0,3,CBlock,3,4,ALQ,636.0,802.0,3,SBrkr,2448,1.0,3,0,3,1,3,Typ,2,4,Attchd,RFn,441.0,3,Y,520,9,2006,277500,1,0,1,1,1,0,44,0,0,1
245,60,RL,77.0,9206,0,Lvl,Inside,flat,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,4,CBlock,4,1,Unf,0.0,741.0,3,SBrkr,1732,0.0,2,1,3,1,4,Typ,1,3,Attchd,Fin,476.0,3,Y,192,6,2010,178000,1,0,1,1,1,1,25,1,0,1
462,120,RL,48.0,6240,0,Lvl,Inside,flat,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,4,PConc,4,1,GLQ,863.0,461.0,5,SBrkr,1324,1.0,2,0,2,1,4,Typ,1,4,Attchd,Fin,550.0,3,Y,192,12,2009,254000,1,0,1,1,1,1,3,1,0,0
182,30,RM,68.0,9656,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,1Story,2,2,1923,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,BrkTil,2,1,Unf,0.0,678.0,3,SBrkr,832,0.0,1,0,2,1,3,Typ,1,4,Detchd,Unf,780.0,2,N,0,6,2010,12789,0,0,1,1,1,0,87,0,0,0
1625,20,RL,63.0,7875,0,Lvl,Inside,flat,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,3,PConc,4,1,Unf,0.0,1237.0,4,SBrkr,1253,0.0,2,0,3,1,3,Typ,1,3,Attchd,Fin,402.0,3,Y,220,6,2007,176000,1,0,1,1,1,1,12,0,0,0
2381,60,RL,111.0,16259,0,Lvl,Corner,flat,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,3,PConc,5,3,Unf,0.0,1249.0,5,SBrkr,2596,0.0,3,1,4,1,4,Typ,0,0,Attchd,RFn,840.0,3,Y,240,9,2006,342643,1,0,1,0,1,1,0,1,0,1
1827,20,RL,0.0,6173,1,Lvl,Inside,flat,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,3,CBlock,3,1,GLQ,599.0,277.0,3,SBrkr,902,0.0,1,0,3,1,3,Typ,0,0,Attchd,Unf,288.0,3,Y,0,8,2007,125500,0,0,1,0,1,1,40,1,0,0
1580,20,RL,75.0,12890,1,Lvl,Inside,flat,Timber,Norm,Norm,1Fam,1Story,6,5,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,128.0,3,CBlock,4,1,Unf,0.0,1495.0,5,SBrkr,1495,0.0,2,0,3,1,3,Typ,1,3,Attchd,Unf,438.0,3,Y,252,7,2008,150000,1,0,1,1,1,1,19,1,0,0
1803,20,FV,84.0,10440,0,Lvl,Corner,flat,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,5,PConc,4,2,Unf,0.0,1574.0,5,SBrkr,1584,0.0,2,0,2,1,5,Typ,1,4,Attchd,Fin,594.0,3,Y,0,5,2007,261329,1,0,1,1,1,0,0,1,0,0
1132,20,RL,63.0,7500,0,Lvl,Inside,flat,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,3,PConc,4,1,GLQ,680.0,400.0,5,SBrkr,1080,1.0,1,0,3,1,4,Typ,0,0,None,None,0.0,0,Y,0,4,2008,141000,0,0,0,0,1,1,4,0,0,0
1941,20,RL,75.0,9532,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,4,6,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,BLQ,595.0,156.0,4,SBrkr,1647,1.0,1,0,3,1,3,Min1,1,2,Attchd,Fin,280.0,3,Y,225,2,2007,153000,0,1,1,1,1,0,54,1,0,0
1742,120,RL,53.0,3922,0,Lvl,Inside,flat,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,4,PConc,5,3,Unf,0.0,1258.0,5,SBrkr,1258,0.0,2,0,2,1,4,Typ,1,4,Attchd,Fin,648.0,3,Y,144,6,2007,172500,1,0,1,1,1,1,1,0,0,0
2026,70,RL,60.0,8730,0,Lvl,Inside,flat,BrkSide,RRAn,Norm,1Fam,2Story,6,7,1915,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,1,Unf,0.0,698.0,5,FuseA,1396,0.0,1,0,3,1,3,Typ,0,0,Detchd,Unf,384.0,3,Y,0,7,2007,153575,1,0,1,0,1,0,92,0,0,1
2245,30,C (all),60.0,6060,0,Lvl,Inside,flat,IDOTRR,Norm,Norm,1Fam,1Story,5,9,1930,Hip,CompShg,MetalSd,MetalSd,None,0.0,4,BrkTil,3,1,ALQ,737.0,100.0,5,SBrkr,1001,0.0,1,0,2,1,4,Typ,0,0,Detchd,Unf,216.0,1,N,154,11,2007,124900,1,0,1,0,1,0,77,0,0,0
1691,20,RL,107.0,14450,0,Lvl,Inside,flat,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,Gable,CompShg,CemntBd,CmentBd,BrkFace,315.0,5,PConc,5,4,Unf,0.0,2121.0,5,SBrkr,2121,0.0,2,1,3,1,5,Typ,1,5,Attchd,Fin,732.0,3,Y,124,5,2007,415298,1,0,1,1,1,1,1,0,0,0
725,50,RM,60.0,5400,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1920,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,BrkTil,3,1,Unf,0.0,972.0,5,SBrkr,1480,0.0,1,0,3,1,3,Typ,0,0,Detchd,Unf,207.0,3,Y,0,9,2009,119000,1,0,1,0,1,0,89,0,1,0
1787,20,RL,85.0,10000,0,Lvl,Inside,flat,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,4,PConc,4,3,Unf,0.0,1588.0,5,SBrkr,1588,0.0,2,0,3,1,4,Typ,1,4,Attchd,RFn,825.0,3,Y,144,12,2007,227000,1,0,1,1,1,1,1,1,0,0
1216,20,RL,72.0,10007,1,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,4,CBlock,3,1,ALQ,806.0,247.0,5,SBrkr,1053,1.0,1,1,3,1,4,Typ,0,0,Attchd,RFn,312.0,3,Y,0,8,2008,145500,0,0,1,0,1,1,49,0,0,0
2654,30,RM,52.0,7830,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,1Story,3,5,1921,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,BrkTil,2,1,LwQ,416.0,76.0,3,SBrkr,492,1.0,1,0,1,1,3,Typ,0,0,Detchd,Unf,200.0,3,N,0,6,2006,61500,1,0,1,0,1,0,85,0,0,0
2310,20,RL,90.0,11727,0,Lvl,Corner,flat,NAmes,Norm,Norm,1Fam,1Story,7,6,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,434.0,3,CBlock,3,2,Unf,0.0,1851.0,4,SBrkr,1851,0.0,2,0,3,1,3,Typ,1,3,Attchd,Fin,506.0,3,Y,0,3,2006,192100,1,0,1,1,1,1,37,1,0,0
761,190,RM,60.0,10320,0,Bnk,Inside,flat,IDOTRR,Artery,Norm,2fmCon,2Story,6,7,1915,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,Rec,276.0,160.0,5,FuseF,1403,1.0,1,1,3,1,3,Typ,0,0,Detchd,Unf,308.0,3,Y,0,2,2009,116000,1,0,1,0,1,0,94,0,0,1
1884,80,RL,65.0,10482,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,3,CBlock,3,3,GLQ,507.0,81.0,5,SBrkr,1138,0.0,1,0,3,1,3,Typ,0,0,Attchd,RFn,264.0,3,Y,224,6,2007,145000,0,0,1,0,1,1,49,1,0,0
449,20,RL,110.0,15274,1,Lvl,Corner,flat,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,724.0,4,PConc,5,1,GLQ,1972.0,480.0,5,SBrkr,2452,2.0,2,0,3,1,5,Typ,1,4,Attchd,Fin,886.0,3,Y,0,7,2009,445000,1,0,1,1,1,1,6,1,0,0
856,20,RL,61.0,8800,1,Lvl,Inside,flat,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,CBlock,4,2,LwQ,532.0,364.0,3,SBrkr,1040,0.0,2,0,3,1,4,Typ,0,0,Detchd,Unf,484.0,3,Y,0,9,2009,150500,1,0,1,0,1,0,32,0,0,0
11,60,RL,75.0,10000,1,Lvl,Corner,flat,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,PConc,4,1,Unf,0.0,763.0,4,SBrkr,1655,0.0,2,1,3,1,3,Typ,1,3,Attchd,Fin,440.0,3,Y,157,4,2010,175900,1,0,1,1,1,0,17,0,0,1
389,20,RL,78.0,10140,0,Lvl,Inside,flat,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,Hip,CompShg,Plywood,Plywood,BrkFace,196.0,3,CBlock,3,1,ALQ,888.0,228.0,5,SBrkr,1116,1.0,2,0,3,1,3,Typ,1,3,Attchd,RFn,528.0,3,Y,0,4,2009,167900,0,0,1,1,1,1,35,1,0,0
2415,60,RL,58.0,14054,1,Lvl,Inside,flat,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,3,Unf,0.0,879.0,5,SBrkr,1863,0.0,2,1,4,1,4,Typ,1,4,BuiltIn,Fin,660.0,3,Y,100,11,2006,219210,1,0,1,1,1,0,0,1,0,1
77,60,RL,70.0,11218,0,Lvl,Inside,flat,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,PConc,4,1,Unf,0.0,1055.0,5,SBrkr,1845,0.0,2,1,3,1,4,Typ,1,3,Attchd,RFn,462.0,3,Y,635,5,2010,189000,1,0,1,1,1,0,18,1,0,1
1238,20,RL,74.0,8856,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,5,4,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,143.0,3,CBlock,3,1,ALQ,621.0,503.0,3,SBrkr,1176,1.0,1,0,3,1,3,Typ,2,4,Attchd,RFn,292.0,3,Y,0,5,2008,136500,1,0,1,1,1,1,51,1,0,0
223,20,RL,65.0,7800,0,Lvl,Inside,flat,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,Hip,CompShg,HdBoard,HdBoard,BrkFace,47.0,3,CBlock,3,2,BLQ,240.0,150.0,5,SBrkr,892,1.0,1,0,3,1,4,Typ,0,0,Detchd,Unf,416.0,3,Y,0,6,2010,137900,0,0,1,0,1,1,44,0,0,0
723,30,RM,60.0,7200,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,Hip,CompShg,MetalSd,Stucco,None,0.0,3,BrkTil,3,1,ALQ,247.0,310.0,3,SBrkr,1022,1.0,1,0,2,1,3,Maj2,0,0,Detchd,Unf,280.0,3,Y,0,6,2009,85000,1,0,1,0,1,0,99,0,0,0
2562,20,RL,89.0,10680,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,3,CBlock,3,1,LwQ,756.0,1380.0,3,FuseA,2136,0.0,2,0,4,1,3,Mod,0,0,Detchd,Unf,528.0,3,Y,0,10,2006,137900,1,0,1,0,1,1,55,1,0,0
995,60,RL,59.0,9535,1,Lvl,Inside,flat,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,4,4,GLQ,851.0,75.0,5,SBrkr,1604,0.0,2,1,3,1,3,Typ,0,0,Attchd,Fin,472.0,3,Y,100,5,2008,195500,1,0,1,0,1,0,10,1,0,1
287,70,RL,66.0,6858,0,Bnk,Corner,flat,SWISU,Norm,Norm,1Fam,2Story,6,4,1915,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,PConc,4,1,Unf,0.0,806.0,3,FuseF,1647,1.0,1,1,4,1,2,Typ,0,0,Detchd,Unf,216.0,3,Y,0,5,2010,128000,1,0,1,0,1,0,95,0,0,1
1152,20,RL,75.0,8100,0,Lvl,Inside,flat,Sawyer,Feedr,Norm,1Fam,1Story,5,8,1961,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,ALQ,764.0,100.0,5,SBrkr,864,1.0,1,0,3,1,4,Typ,1,3,Detchd,Unf,420.0,3,Y,132,7,2008,135000,0,0,1,1,1,0,47,0,0,0
1449,20,RL,0.0,9216,1,Lvl,Inside,flat,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,CBlock,3,3,ALQ,294.0,782.0,3,SBrkr,1076,0.0,1,1,3,1,3,Typ,1,2,Detchd,Unf,576.0,3,Y,0,9,2008,143195,0,0,1,1,1,1,33,1,0,0
1330,40,RM,50.0,9100,0,Lvl,Inside,flat,BrkSide,RRAn,Feedr,1Fam,1Story,5,6,1930,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,BrkTil,3,1,Unf,0.0,742.0,3,FuseA,935,0.0,1,0,2,1,3,Typ,0,0,Detchd,Unf,308.0,3,P,0,8,2008,79500,0,0,1,0,1,0,78,0,1,0
1134,60,RL,67.0,12774,0,Lvl,FR2,flat,SawyerW,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,4,PConc,4,3,Unf,0.0,835.0,5,SBrkr,1663,0.0,2,1,3,1,4,Typ,0,0,Attchd,RFn,478.0,3,Y,168,7,2008,192500,1,0,1,0,1,1,5,0,0,1
706,50,RM,50.0,6000,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,BLQ,384.0,384.0,3,FuseA,1328,0.0,1,1,3,1,3,Typ,0,0,Detchd,Unf,308.0,3,Y,0,3,2009,129500,1,0,1,0,1,0,59,0,0,1
1617,60,RL,0.0,10364,1,Lvl,Inside,flat,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,PConc,4,1,Unf,0.0,806.0,4,SBrkr,1572,0.0,2,1,3,1,3,Typ,1,3,BuiltIn,Fin,373.0,3,Y,0,5,2007,168000,1,0,1,1,1,0,12,0,0,1
1339,50,RM,50.0,6000,0,Lvl,Inside,flat,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1939,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,LwQ,264.0,475.0,5,SBrkr,1342,0.0,2,0,2,2,3,Typ,1,4,Detchd,Unf,240.0,3,Y,0,4,2008,105000,0,0,1,1,1,0,69,0,0,1
1664,20,RL,0.0,10530,1,Lvl,Corner,flat,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,Hip,CompShg,Plywood,Plywood,None,0.0,3,CBlock,3,1,ALQ,282.0,664.0,3,SBrkr,981,1.0,1,1,3,1,3,Typ,0,0,Detchd,Unf,576.0,3,Y,0,3,2007,143250,1,0,1,0,1,0,36,1,0,0
1433,20,RL,75.0,9525,0,Lvl,Inside,flat,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,4,1,Unf,0.0,1099.0,5,SBrkr,1099,0.0,1,1,3,1,4,Typ,0,0,Attchd,Unf,352.0,3,Y,278,6,2008,144000,0,0,1,0,1,0,13,0,0,0
75,60,RL,0.0,8880,1,Lvl,Inside,flat,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,GLQ,695.0,253.0,5,SBrkr,2110,1.0,2,1,3,1,4,Typ,2,2,Attchd,RFn,463.0,3,Y,0,5,2010,205000,1,0,1,1,1,0,16,0,0,1
2255,85,RL,82.0,8410,1,Lvl,Corner,flat,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1974,Gable,CompShg,Plywood,Plywood,None,0.0,3,CBlock,4,3,ALQ,924.0,46.0,3,SBrkr,1026,1.0,1,0,2,1,3,Typ,1,1,Attchd,Unf,528.0,3,Y,193,4,2007,143000,0,0,1,1,1,0,33,1,0,0
1170,120,FV,42.0,4385,1,Lvl,Inside,flat,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,5,3,GLQ,964.0,455.0,5,SBrkr,1419,1.0,1,1,2,1,5,Typ,1,3,Attchd,Fin,588.0,3,Y,155,9,2008,290000,1,0,1,1,1,0,7,1,0,0
45,20,RL,100.0,12919,1,Lvl,Inside,flat,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,5,PConc,5,4,GLQ,2188.0,142.0,5,SBrkr,2364,1.0,2,1,2,1,5,Typ,2,4,Attchd,Fin,820.0,3,Y,0,3,2010,611657,1,0,1,1,1,1,1,0,0,0
836,20,RL,82.0,12464,2,Low,Corner,sloped,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,4,1,GLQ,732.0,308.0,4,SBrkr,1040,1.0,1,0,3,1,4,Typ,0,0,Detchd,Unf,576.0,3,Y,168,11,2009,152000,0,0,1,0,1,0,13,1,0,0
8,120,RL,43.0,5005,1,HLS,Inside,flat,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,PConc,4,1,ALQ,263.0,1017.0,5,SBrkr,1280,0.0,2,0,2,1,4,Typ,0,0,Attchd,RFn,506.0,3,Y,0,1,2010,191500,1,0,1,0,1,0,18,1,0,0
